id,geo_code,macro_region,region,province,municipality,municipal_district,section,neighborhood,sub_neighborhood,name
14274,03092904020300200,03,09,29,04,02,03,002,00,"El Palmarito"
14275,03092904020300300,03,09,29,04,02,03,003,00,"La Sabana"
14276,03092904020300400,03,09,29,04,02,03,004,00,"Los Arroyos"
14277,03092904020300500,03,09,29,04,02,03,005,00,"Loma al Medio"
14278,03092904020300600,03,09,29,04,02,03,006,00,"Los Asientos"
14280,03092904020400100,03,09,29,04,02,04,001,00,"El Tablón"
14281,03092904020400200,03,09,29,04,02,04,002,00,"La Cola"
14282,03092904020400300,03,09,29,04,02,04,003,00,"La Salsa o La Zarza"
14283,03092904020400400,03,09,29,04,02,04,004,00,"La Manacla"
14284,03092904020400500,03,09,29,04,02,04,005,00,"El Jengibre"
14285,03092904020400600,03,09,29,04,02,04,006,00,"El Cercado"
14287,03092904020500100,03,09,29,04,02,05,001,00,"La Maya"
14288,03092904020500200,03,09,29,04,02,05,002,00,"La Piña"
14289,03092904020500300,03,09,29,04,02,05,003,00,"Batey Las Mayitas"
14290,03092904020500400,03,09,29,04,02,05,004,00,"Batey Yagua"
14291,03092904020500500,03,09,29,04,02,05,005,00,"Los Callejones"
14293,03092904020600100,03,09,29,04,02,06,001,00,"Los Caños"
14294,03092904020600200,03,09,29,04,02,06,002,00,Hormiguero
14295,03092904020600300,03,09,29,04,02,06,003,00,Reparadero
14296,03092904020600400,03,09,29,04,02,06,004,00,"Batey Seco"
14297,03092904020600500,03,09,29,04,02,06,005,00,"El 35"
14298,03092904020600600,03,09,29,04,02,06,006,00,"La Lomita o Meléndez"
14299,03092904020600700,03,09,29,04,02,06,007,00,"Hoja Ancha"
14300,03092904020600800,03,09,29,04,02,06,008,00,"Palo Seco"
14302,03092904020700100,03,09,29,04,02,07,001,00,"La Yautía"
14303,03092904020700200,03,09,29,04,02,07,002,00,"La Loma"
14306,03092904030100100,03,09,29,04,03,01,001,00,"Valle Encantado"
14309,03092904030100200,03,09,29,04,03,01,002,00,"El Proyecto"
14311,03092904030100300,03,09,29,04,03,01,003,00,"Mamá Tingo"
18147,03092904030100400,03,09,29,04,03,01,004,00,Gualey
18152,03092904030200100,03,09,29,04,03,02,001,00,"El Ranchito"
18153,03092904030200200,03,09,29,04,03,02,002,00,"Sabana Novillo"
18154,03092904030200300,03,09,29,04,03,02,003,00,"Sabana Potrero"
18155,03092904030200400,03,09,29,04,03,02,004,00,"Boca de Máyiga"
